2023-05-18T10:00:00,4218.76338,4221.26654,4217.67188,4219.79007,1773
2023-05-18T11:00:00,4221.36460,4221.64540,4218.61170,4218.89286,1925
2023-05-18T12:00:00,4218.18245,4218.18245,4205.62341,4205.62341,2943
2023-05-18T13:00:00,4204.36711,4209.57246,4202.55151,4207.92374,6420
2023-05-18T14:00:00,4208.17425,4231.72293,4208.17425,4229.88318,6013
2023-05-18T15:00:00,4235.23537,4237.45229,4230.44267,4230.79065,4536
2023-05-18T16:00:00,4228.01630,4228.01630,4218.41720,4218.41720,5586
2023-05-18T17:00:00,4221.85620,4226.83461,4214.11329,4214.11329,5259
2023-05-18T18:00:00,4214.89471,4228.75154,4214.89471,4228.45783,2829
2023-05-18T19:00:00,4229.66984,4252.88317,4228.28209,4251.57526,5020
2023-05-18T20:00:00,4251.31441,4254.95536,4251.31441,4254.95536,356
2023-05-18T22:00:00,4254.26216,4263.92334,4254.26216,4262.05270,1259
2023-05-18T23:00:00,4260.90750,4260.90750,4257.63377,4257.63377,1466
2023-05-19T00:00:00,4258.43087,4258.86766,4256.77622,4257.49519,3231
2023-05-19T01:00:00,4257.61932,4257.80775,4254.31300,4256.25729,3788
2023-05-19T02:00:00,4255.81548,4260.81250,4255.81548,4260.81250,2107
2023-05-19T03:00:00,4260.22500,4260.92308,4258.54266,4258.54266,1750
2023-05-19T04:00:00,4258.04418,4258.26667,4256.83104,4257.55844,1239
2023-05-19T05:00:00,4257.30187,4258.00000,4255.90278,4255.90278,1604
2023-05-19T06:00:00,4254.90189,4259.29856,4254.61806,4254.61806,2861
2023-05-19T07:00:00,4253.72608,4256.08548,4253.19471,4256.08548,6520
2023-05-19T08:00:00,4256.03071,4260.45755,4254.77083,4260.45755,4065
2023-05-19T09:00:00,4259.39827,4259.61129,4257.00000,4258.33858,3038
2023-05-19T10:00:00,4257.60994,4257.60994,4255.14076,4255.59549,2922
2023-05-19T11:00:00,4258.22170,4263.71320,4258.22170,4261.34724,2192
2023-05-19T12:00:00,4262.89311,4266.30069,4259.64298,4266.30069,2756
2023-05-19T13:00:00,4265.54870,4265.62426,4259.34081,4263.54774,4921
2023-05-19T14:00:00,4260.63493,4264.82005,4259.11667,4261.00664,5975
2023-05-19T15:00:00,4263.14245,4263.14245,4235.73146,4244.54606,12427
2023-05-19T16:00:00,4242.15102,4245.55948,4235.27439,4245.55948,5355
2023-05-19T17:00:00,4246.63605,4246.99432,4240.40786,4240.40786,3000
2023-05-19T18:00:00,4237.55785,4244.21801,4235.88687,4244.21801,3705
2023-05-19T19:00:00,4244.28451,4246.92156,4240.05571,4246.92156,4830
2023-05-19T20:00:00,4244.89099,4244.89099,4236.63125,4238.02163,889
2023-05-21T22:00:00,4231.67188,4236.04583,4231.67188,4236.04583,704
2023-05-21T23:00:00,4237.16220,4239.72852,4237.16220,4239.72852,818
2023-05-22T00:00:00,4240.09358,4242.65161,4240.08207,4241.76894,2212
2023-05-22T01:00:00,4241.68704,4241.68704,4238.94185,4239.91325,2531
2023-05-22T02:00:00,4239.25865,4240.14773,4238.44007,4240.14773,2124
2023-05-22T03:00:00,4240.25862,4243.07917,4240.04990,4243.07917,1318
2023-05-22T04:00:00,4243.29808,4244.61813,4243.29808,4244.12396,980
